10000,66.62068966,6.541457772,184.1666667,308.3388889,91.40550221
10000,69.37931034,7.809091186,199.0222222,315.1644444,90.26382572
11000,20,5.104543963,120.1555556,223.5944444,81.87195006
11000,20,4.996793262,120.1555556,222.6933333,82.181209
11000,20,4.956182601,120.1666667,222.2733333,82.29703735
11000,37.5,5.930392862,141.3777778,262.3544444,87.92644485
11000,42.5,6.284551019,146.0222222,275.8688889,88.61780238
11000,48,6.347694371,150.4666667,289.7944444,89.69336101
11000,52.5,6.68994492,154.4888889,301.3611111,90.02792566
11000,55,6.767211671,156.3888889,308.6811111,90.33420904
11000,57.5,6.859255477,159.0555556,316.2077778,90.59717351
11000,59.01724138,7.380037964,162.9333333,320.1633333,90.18438874
12000,23,6.335831408,133.3666667,229.8211111,82.01837069
12000,26.5,6.514841584,136.8333333,239.4544444,83.63305992
12000,30.46551724,6.505064874,139.7555556,251.2722222,85.46839517
12000,33.25862069,6.824450014,141.2,261.0777778,85.95170351
12000,36.5,6.845565809,144.2111111,270.2322222,86.99833576
12000,39,7.24238988,145.8333333,279.0322222,87.10712245
12000,41.5,7.47233278,148.2888889,286.7966667,87.44628221
12000,44.37931034,7.545152372,150.9555556,295.3433333,88.05997843
12000,46.5,7.80002545,153.2888889,302.5266667,88.19796027
12000,48,8.046335353,155.6777778,309.66,88.20126871
12000,48.51724138,8.159325168,157.1222222,314.1877778,88.16353846
12000,49.25862069,8.436618948,158.6111111,319.8,87.96929052
